row_id,source_state_abbr,state,municipality,health_unit_name,address,phones_raw,cnes,antivenoms_raw,geocode_query,formatted_address,lat,lng,place_id,partial_match,location_type,geocode_status,final_status,repair_applied,repair_source,repair_outcome,review_status,review_reasons
SP_0069,SP,SÃO PAULO,Franco da Rocha,Hospital Estadual Dr. Albano da Franca Rocha Sobrinho,"Avenida Coqueiros, s/n - Centro",(11) 3336- 8200,6878687,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital Estadual Dr. Albano da Franca Rocha Sobrinho, Avenida Coqueiros, s/n - Centro, Franco da Rocha, SÃO PAULO, Brasil","Av. dos Coqueiros, 300 - Centro, Franco da Rocha - SP, 07850-320, Brasil",-23.3392751,-46.730165,ChIJr3AB9-jlzpQR0EoL8hziJy8,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0071,SP,SÃO PAULO,Guairá,Santa Casa de Guairá,"Rua 24, 872 - Paranoá",(17) 3332-7000,2078414,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Santa Casa de Guairá, Rua 24, 872 - Paranoá, Guairá, SÃO PAULO, Brasil","R. 24, 872 - Centro, Guaíra - SP, 14790-000, Brasil",-20.3258339,-48.3184649,ChIJ87Erd4cJu5QRMjTOW4hX1rs,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0072,SP,SÃO PAULO,Guapiara,Hospital Municipal Joaquim Raimundo Gomes,"Rua 21 de Abril, 19 - Centro",(15) 3547-1270/99639-5296,2083264,"Botrópico, Crotálico, Escorpiônico, Fonêutrico, Loxoscélico, Fonêutrico, Lonômico","Hospital Municipal Joaquim Raimundo Gomes, Rua 21 de Abril, 19 - Centro, Guapiara, SÃO PAULO, Brasil","R. 21 de Abril, 19 - Centro, Guapiara - SP, 18310-000, Brasil",-24.1847334,-48.5289583,ChIJD0O941mIxJQRM5OUqmf-oAE,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0073,SP,SÃO PAULO,Guaraçaí,Hospital e Maternidade de Guaraçaí,"Rua Benedito Ben-Hur Louzada, 1210 - Centro",(18) 3705-1279,2081520,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Hospital e Maternidade de Guaraçaí, Rua Benedito Ben-Hur Louzada, 1210 - Centro, Guaraçaí, SÃO PAULO, Brasil","R. Benedito Ben Hur Louzada, 1210, Guaraçaí - SP, 16980-000, Brasil",-21.0340218,-51.2061552,ChIJUSob8Lsvl5QRp28Lt1H71zg,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0074,SP,SÃO PAULO,Guararapes,Santa Casa de Guararapes,"Avenida Marechal Floriano, 1602 - Centro",(18) 3661-1794,2081814,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Santa Casa de Guararapes, Avenida Marechal Floriano, 1602 - Centro, Guararapes, SÃO PAULO, Brasil","Av. Mal. Floriano, 1602 - CENTRO, Guararapes - SP, 16700-000, Brasil",-21.251167,-50.6492927,ChIJ4b44n81YlpQRsPpd8AeolCo,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0075,SP,SÃO PAULO,Guaratinguetá,UPA III,"R. Rangel Pestana, 195 – Centro",(12) 2131-1900 - Ramal 2030,3840573,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","UPA III, R. Rangel Pestana, 195 – Centro, Guaratinguetá, SÃO PAULO, Brasil","R. Rangel Pestana, 195 - Centro, Guaratinguetá - SP, 12501-090, Brasil",-22.8213781,-45.1912469,ChIJmblYBlXFzJQRODOvdPeuCJE,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0076,SP,SÃO PAULO,Guarujá,Hospital Santo Amaro,"Rua Quinto Bertoldi, 40 - Vila Maia",(13) 3389-1515,2754843,"Botrópico, Loxoscélico, Fonêutrico, Escorpiônico","Hospital Santo Amaro, Rua Quinto Bertoldi, 40 - Vila Maia, Guarujá, SÃO PAULO, Brasil","RUA : QUINTO BERTOLDI, 40 - Vila Maia, Guarujá - SP, 11410-908, Brasil",-23.9909614,-46.2534212,ChIJVVVVVYoBzpQRWo_t-Ohtw5E,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0077,SP,SÃO PAULO,Guarulhos,Hospital Municipal da Criança e do Adolescente de Guarulhos,"Rua José Maurício, 191 - Centro, Guarulhos - SP, CEP 07011-060",(11) 2475-9688,2080427,"Botrópico, Crotálico, Escorpiônico","Hospital Municipal da Criança e do Adolescente de Guarulhos, Rua José Maurício, 191 - Centro, Guarulhos - SP, CEP 07011-060, Guarulhos, SÃO PAULO, Brasil","R. José Maurício, 191 - Centro, Guarulhos - SP, 07011-060, Brasil",-23.4670834,-46.532244,ChIJ6YNR6Vz1zpQRQWXp2CvNw5c,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0078,SP,SÃO PAULO,Guarulhos,Hospital Municipal de Guarulhos,"Avenida Tiradentes, 3392 - Bom Clima",(11) 2475-7449,2082861,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico, Lonômico","Hospital Municipal de Guarulhos, Avenida Tiradentes, 3392 - Bom Clima, Guarulhos, SÃO PAULO, Brasil","Av. Tiradentes, 3392 - Jardim Bom Clima, Guarulhos - SP, 07196-000, Brasil",-23.4524871,-46.5161965,ChIJQ80cNrSKzpQR1BBCz6lZaTU,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0079,SP,SÃO PAULO,Iacri,Pronto Atendimento Municipal,"Rua Bandeirantes, 1341 - Centro",(14) 3489-1294,2082578,Escorpiônico,"Pronto Atendimento Municipal, Rua Bandeirantes, 1341 - Centro, Iacri, SÃO PAULO, Brasil","R. Bandeirantes, 1341 - Centro, Iacri - SP, 17680-000, Brasil",-21.8586046,-50.68814039999999,ChIJU3--L9oylJQRiNtJBLIF8Lk,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0080,SP,SÃO PAULO,Ibitinga,Santa Casa de Caridade e Maternidade,"Rua Domingos Robert, 1090 - Centro",(16) 3352-7711,2082640,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Santa Casa de Caridade e Maternidade, Rua Domingos Robert, 1090 - Centro, Ibitinga, SÃO PAULO, Brasil","R. Domingos Robert, 1090 - Centro, Ibitinga - SP, 14940-064, Brasil",-21.7525773,-48.8277193,ChIJzXrGUdgpv5QRWbKy6esul2Y,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0081,SP,SÃO PAULO,Iepê,Hospital Municipal de Iepê,"Rua José Simões Filho, 81 - Residencial Oiti",(18) 3264-1441,2750538,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Hospital Municipal de Iepê, Rua José Simões Filho, 81 - Residencial Oiti, Iepê, SÃO PAULO, Brasil","R. José Simões Filho, 81 - Centro, Iepê - SP, 19640-000, Brasil",-22.6598932,-51.0791495,ChIJLfmwbBKUlJQRZZ3uF7zn_ME,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0083,SP,SÃO PAULO,Igarapava,Santa Casa de Igarapava,"Rua Cel. Francisco Martins, 769 - Centro",(16) 3172-1611,2079348,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Santa Casa de Igarapava, Rua Cel. Francisco Martins, 769 - Centro, Igarapava, SÃO PAULO, Brasil","R. Cel. Francisco Martins, 769 - Centro, Igarapava - SP, 14540-000, Brasil",-20.0355505,-47.7499105,ChIJu5DFM6eSupQRkqNwQPQ3KqI,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0084,SP,SÃO PAULO,Iguape,Unidade Mista ed Iguape,"Rua dos Estudantes, 40 - Centro",(13) 3841-3366,2081857,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Unidade Mista ed Iguape, Rua dos Estudantes, 40 - Centro, Iguape, SÃO PAULO, Brasil","R. dos Estudantes, 40 - Centro, Iguape - SP, 11920-000, Brasil",-24.7112401,-47.5592948,ChIJhWlG1Kyj2pQRxIhaIt7hlhQ,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0085,SP,SÃO PAULO,Ilha Comprida,Pronto Atendimento Municipal Valdir M. Sampaio,"Avenida São Paulo, s/n - Adriana",(13) 3842-1629,2041979,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Pronto Atendimento Municipal Valdir M. Sampaio, Avenida São Paulo, s/n - Adriana, Ilha Comprida, SÃO PAULO, Brasil","Av. São Paulo, s/n - Adriana, Ilha Comprida - SP, 11925-000, Brasil",-24.7274639,-47.53451099999999,ChIJNYIDHWai2pQREWs1FRjwypo,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0086,SP,SÃO PAULO,Ilha Solteira,Hospital Regional de Ilha Solteira,"Alameda Bahia, 618 - Centro",(18) 3743-1500,2078511,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Hospital Regional de Ilha Solteira, Alameda Bahia, 618 - Centro, Ilha Solteira, SÃO PAULO, Brasil","Alameda Bahia, 618, Ilha Solteira - SP, 15385-000, Brasil",-20.4313938,-51.33925079999999,ChIJVTboZnH4mZQRdDnr68zvhEM,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0087,SP,SÃO PAULO,Ilhabela,Hospital Municipal Gov. Mario Covas Jr.,"Rua Prof. Malaquias de Oliveira Freitas, 154 - Barra Velha",(12) 3895-3520,2747871,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital Municipal Gov. Mario Covas Jr., Rua Prof. Malaquias de Oliveira Freitas, 154 - Barra Velha, Ilhabela, SÃO PAULO, Brasil","Av. Profº Malaquias de O. Freitas, 154 - Barra Velha, Ilhabela - SP, 11630-043, Brasil",-23.8233829,-45.3783486,ChIJmfJzNqqQ0pQRTma2cof0SmU,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0088,SP,SÃO PAULO,Indaiatuba,Hospital Augusto de Oliveira Camargo,"Avenida Francisco de Paula Leite, 399 - Santa Cruz",(19) 3801-8200 R. 8347,2784602,"Escorpiônico, Loxoscélico, Fonêutrico","Hospital Augusto de Oliveira Camargo, Avenida Francisco de Paula Leite, 399 - Santa Cruz, Indaiatuba, SÃO PAULO, Brasil","Av. Francisco de Paula Leite, 399 1 - Jardim Santa Cruz, Indaiatuba - SP, 13344-700, Brasil",-23.0927543,-47.2139371,ChIJMfiNyKpMz5QRFA_y5s0I5BY,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0089,SP,SÃO PAULO,Iporanga,Pronto Atendimento,"Rua 12 de Janeiro, 17 - Centro",(15) 3556-1584,2042339,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Pronto Atendimento, Rua 12 de Janeiro, 17 - Centro, Iporanga, SÃO PAULO, Brasil","R. Doze de Janeiro, 17 - Caixinha, Iporanga - SP, 18330-000, Brasil",-24.5867882,-48.5970738,ChIJcYQfb_akxJQRH4sG-6UMZWE,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0090,SP,SÃO PAULO,Ipuã,Santa Casa de Ipuã,"Rua Ferdinando Fratin, 335 - Centro",(16) 3832-1222,2080451,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Santa Casa de Ipuã, Rua Ferdinando Fratin, 335 - Centro, Ipuã, SÃO PAULO, Brasil","R. Ferdinando Fratim, 335 - Centro, Ipuã - SP, 14610-000, Brasil",-20.436874,-48.0114987,ChIJYSMKsuhNupQR1WvhXV0aIkw,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0091,SP,SÃO PAULO,Itaberá,Hospital Municipal,"Rua Vinte e Três de Maio, 385 - Centro",(15) 3562-1336/99766-0948,7603274,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital Municipal, Rua Vinte e Três de Maio, 385 - Centro, Itaberá, SÃO PAULO, Brasil","R. Vinte e Três de Maio, 385 - Centro, Itaberá - SP, 18440-000, Brasil",-23.8644515,-49.1376456,ChIJY5KkU0Hbw5QR3_-u7YdZUoU,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0094,SP,SÃO PAULO,Itapetininga,Hospital Dr. Leo Orsi Bernardes,"Rua Padre Albuquerque, 245 - Centro",(15) 3275-7800,3139050,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital Dr. Leo Orsi Bernardes, Rua Padre Albuquerque, 245 - Centro, Itapetininga, SÃO PAULO, Brasil","R. Padre Albuquerque, 245 - Centro, Itapetininga - SP, 18200-075, Brasil",-23.5845783,-48.0451357,ChIJsziVfYvMxZQRPBMuVQp6BSA,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0095,SP,SÃO PAULO,Itapeva,Santa Casa de Misericórdia,"Rua Santos Dumont, 433 - Centro",(15) 3521-9500/99763-8307,2027186,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Santa Casa de Misericórdia, Rua Santos Dumont, 433 - Centro, Itapeva, SÃO PAULO, Brasil","R. Santos Dumont, 433 - Vila Ophelia, Itapeva - SP, 18400-030, Brasil",-23.9868096,-48.8761409,ChIJU0O-_X6Nw5QRvp4bigWvbeE,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0096,SP,SÃO PAULO,Itapevi,Hospital Geral de Itapevi,"Rua Jesuino Joaquim da Silva, s/n - Jd. Nova Itapevi",(11) 4143 - 8600,2078104,Escorpiônico,"Hospital Geral de Itapevi, Rua Jesuino Joaquim da Silva, s/n - Jd. Nova Itapevi, Itapevi, SÃO PAULO, Brasil","Rua Jesuino Joaquim da Silva, S/n - Jardim Nova Itapevi, Itapevi - SP, 06694-230, Brasil",-23.5377675,-46.942674,ChIJWaq9I9UFz5QRyYYFzrymmTw,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0097,SP,SÃO PAULO,Itapira,Hospital Municipal de Itapira,"Rua Reverendo Alfredo Guimarães, 111 - São Benedito",(19) 3913-9393,2081091,"Botrópico, Crotálico, Elapídico, Escorpiônico, Loxoscélico, Fonêutrico, Lonômico","Hospital Municipal de Itapira, Rua Reverendo Alfredo Guimarães, 111 - São Benedito, Itapira, SÃO PAULO, Brasil","R. Rev. Alfredo Guimarães, 111 - São Benedito, Itapira - SP, 13976-010, Brasil",-22.4317804,-46.82686820000001,ChIJRZbbvv_9yJQRKkBQvxbYXC4,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0098,SP,SÃO PAULO,Itapirapuã Paulista,Unidade Básica de Saúde da Família Itapirapuã Paulista,"Rua Carlina Camargo de Oliveira, 52 - Centro",(15)3548-1310,2047772,"Escorpiônico, Loxoscélico, Fonêutrico","Unidade Básica de Saúde da Família Itapirapuã Paulista, Rua Carlina Camargo de Oliveira, 52 - Centro, Itapirapuã Paulista, SÃO PAULO, Brasil","Rua Carlina Camargo de Oliveira, 52 - Área Centro, Itapirapuã Paulista - SP, 18385-000, Brasil",-24.5723735,-49.169957,ChIJ9zvA_uYQw5QRH2W6_DrqEfU,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0099,SP,SÃO PAULO,ITAPOLIS,SANTA CASA DE MISERICÓRDIA DE ITÁPOLIS,,,,"BOTRÓPICO, CROTÁLICO, Loxoscélico, Fonêutrico, ESCORPIÔNICO","SANTA CASA DE MISERICÓRDIA DE ITÁPOLIS, ITAPOLIS, SÃO PAULO, Brasil","Maternidade Dº Julieta Lyra - R. Antônio Compagno, 411 - Centro, Itápolis - SP, 14900-000, Brasil",-21.5937059,-48.8055082,ChIJ-wK8I_zRvpQR5BAa3HxNlhY,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0100,SP,SÃO PAULO,Itapuí,Hospital São José - Itapui,"Avenida Paes de Barros,326-Centro",(14) 3664-8040,2079224,Escorpiônico,"Hospital São José - Itapui, Avenida Paes de Barros,326-Centro, Itapuí, SÃO PAULO, Brasil","Av. Paes De Barros, 286 - Centro, Itapuí - SP, 17230-000, Brasil",-22.2352264,-48.7219904,ChIJ09a7gS1Tv5QRyZ1yWzMwI_Q,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0101,SP,SÃO PAULO,Itararé,Santa Casa de Misericórdia,"Rua São Pedro, 30 - Centro",(15) 3532-3783/99713-4686,2081555,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Santa Casa de Misericórdia, Rua São Pedro, 30 - Centro, Itararé, SÃO PAULO, Brasil","R. São Pedro, 30 - Centro, Itararé - SP, 18460-000, Brasil",-24.1162726,-49.34562890000001,ChIJU3ZZDUK1w5QRbU2PWPEfz7E,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0102,SP,SÃO PAULO,Itariri,Unidade Mista Taminato Tion,"Rua Benedito Calixto, 260 - Centro",(13) 3418-8000,7433654,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Unidade Mista Taminato Tion, Rua Benedito Calixto, 260 - Centro, Itariri, SÃO PAULO, Brasil","R. Benedito Calixto, 260 - Centro, Itariri - SP, 11760-000, Brasil",-24.2921983,-47.1754815,ChIJ48Xa08rhz5QRyQD3WwVZzjw,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0103,SP,SÃO PAULO,Itatiba,Santa Casa de Misericórdia de Itatiba,"Avenida da Saudade, 43 - Centro",(11) 4594-8899,2023709,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Santa Casa de Misericórdia de Itatiba, Avenida da Saudade, 43 - Centro, Itatiba, SÃO PAULO, Brasil","Av. Saudade, 43 - Centro, Itatiba - SP, 13253-900, Brasil",-23.0074174,-46.8331177,ChIJz0XkAn0qz5QRayowBFejo8Y,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0104,SP,SÃO PAULO,Itirapina,Hospital São José Itirapina,"Avenida Nove, 709 - Vila Cianeli",(19) 3575-9200,2798239,Escorpiônico,"Hospital São José Itirapina, Avenida Nove, 709 - Vila Cianeli, Itirapina, SÃO PAULO, Brasil","Av. Nove, 709 - Vila Cianeli, Itirapina - SP, 13530-000, Brasil",-22.249813,-47.8224301,ChIJ2a6xG0qSx5QRio8MIG7FT94,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0105,SP,SÃO PAULO,Itu,Santa Casa de Itu,"Rua Joaquim Berbardes Borges, 372 - Centro",(11) 4013-8000,2092298,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Santa Casa de Itu, Rua Joaquim Berbardes Borges, 372 - Centro, Itu, SÃO PAULO, Brasil","R. Joaquim Bernardes Borges, 372 - Centro, Itu - SP, 13300-025, Brasil",-23.2704814,-47.2952924,ChIJzVFmyQNQz5QRGAmG1Grl0KY,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0106,SP,SÃO PAULO,Ituverava,Santa Casa de Misericórdia de Ituverava,"Praça Monsenhor João Rulli, 729 - Centro",(16) 3839-1200,2751704,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Santa Casa de Misericórdia de Ituverava, Praça Monsenhor João Rulli, 729 - Centro, Ituverava, SÃO PAULO, Brasil","Praça Monsenhor João Rulli, 729 - Centro, Ituverava - SP, 14500-000, Brasil",-20.3367789,-47.7881886,ChIJNRI1UhZdupQRzdq8Ioxjv-o,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0107,SP,SÃO PAULO,Jacareí,UPA lll Dr. Telmo de Almeida Cruz,"Avenida Engenheiro David Monteiro Lino, 577 - Centro",(12) 3959-2270,9211861,"Botrópico, Crotálico, Elapídico, Loxoscélico, Fonêutrico, Escorpiônico","UPA lll Dr. Telmo de Almeida Cruz, Avenida Engenheiro David Monteiro Lino, 577 - Centro, Jacareí, SÃO PAULO, Brasil","Av. Engenheiro Davi Monteiro Lino, 977 - Jardim Santa Maria, Jacareí - SP, 12328-000, Brasil",-23.2917126,-45.9587063,ChIJifqfUj7LzZQRSA7y_4rFgbE,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0108,SP,SÃO PAULO,Jacupiranga,Pronto Atendimento,"Rua Eunice Carneiro de Paula, 101 - Centro",(13) 3864-3440,2078309,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Pronto Atendimento, Rua Eunice Carneiro de Paula, 101 - Centro, Jacupiranga, SÃO PAULO, Brasil","R. Eunice C de Paula, 82-186, Jacupiranga - SP, 11940-000, Brasil",-24.6970335,-48.0038768,ChIJvTzBZszW2pQR4KXnzdLoqkc,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0110,SP,SÃO PAULO,Jaú,Santa Casa de Jaú,"Rua Riachuelo, 1073 - Centro",(14) 3622-4040,2791722,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Santa Casa de Jaú, Rua Riachuelo, 1073 - Centro, Jaú, SÃO PAULO, Brasil","R. Riachuelo, 1073 - Centro, Jaú - SP, 17201-340, Brasil",-22.2916998,-48.562121,ChIJs9rN6gGouJQRR5OX7Kyna_s,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0112,SP,SÃO PAULO,Jundiaí,Hospital São Vicente de Paulo,"Rua São Vicente de Paulo, 223 - Centro",(11) 4583-8155,2786435,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Hospital São Vicente de Paulo, Rua São Vicente de Paulo, 223 - Centro, Jundiaí, SÃO PAULO, Brasil","R. São Vicente de Paulo, 223 - Centro, Jundiaí - SP, 13201-625, Brasil",-23.1839698,-46.8898799,ChIJgfoxqIkmz5QRpI2k7r2hb1I,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0114,SP,SÃO PAULO,Junqueirópolis,Santa Casa de Junqueirópolis,"Rua Porto Alegre, 1221 - Centro",(18) 3841-9420,2751003,"Botrópico, Crotálico, Escorpiônico, Loxoscélico, Fonêutrico","Santa Casa de Junqueirópolis, Rua Porto Alegre, 1221 - Centro, Junqueirópolis, SÃO PAULO, Brasil","R. Pôrto Alegre, 1221 - Centro, Junqueirópolis - SP, 17890-017, Brasil",-21.5150459,-51.4389563,ChIJAQBwiHw2kZQRj8g18CQ80IY,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0115,SP,SÃO PAULO,Juquia,Hospital Santo Antonio,"Praça Felipe Fernandes, 108 - Centro",(13) 3844-1422,2093030,"Botrópico, Escorpiônico, Loxoscélico, Fonêutrico","Hospital Santo Antonio, Praça Felipe Fernandes, 108 - Centro, Juquia, SÃO PAULO, Brasil","R. Felipe Fernandes, 108 - Centro, Juquiá - SP, 11800-000, Brasil",-24.3212683,-47.6345224,ChIJZ5QNd49PxZQRk9xtHFTbLko,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0116,SP,SÃO PAULO,Juquitiba,Unidade Mista de Saúde de Juquitiba,"Rua José Antonio Nunes, 90 - Centro",(11) 4681-4226,4048660,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico, Lonômico","Unidade Mista de Saúde de Juquitiba, Rua José Antonio Nunes, 90 - Centro, Juquitiba, SÃO PAULO, Brasil","R. José Antonio Nunes, 90 - Centro, Juquitiba - SP, 06950-000, Brasil",-23.9331845,-47.06983320000001,ChIJqbKj2iW_z5QReOEnkJ95X08,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
SP_0118,SP,SÃO PAULO,Laranjal Paulista,Santa Casa de Laranjal Paulista,"Rua Governador Pedro de Toledo, 633 - Centro",(15) 3383-9191,2079976,Escorpiônico,"Santa Casa de Laranjal Paulista, Rua Governador Pedro de Toledo, 633 - Centro, Laranjal Paulista, SÃO PAULO, Brasil","Rua Gov.Pedro de Toledo, 633 - Centro, Laranjal Paulista - SP, 18500-000, Brasil",-23.0555577,-47.8327396,ChIJnUVFEudrxpQR19hJRn0BbFo,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0119,SP,SÃO PAULO,Leme,Santa Casa de Leme,"Rua Padre Julião, 1213 - Centro",(19) 3573-6500,2078074,"Botrópico, Crotálico, Loxoscélico, Fonêutrico, Escorpiônico","Santa Casa de Leme, Rua Padre Julião, 1213 - Centro, Leme, SÃO PAULO, Brasil","R. Padre Julião, 1213 - Jardim Amália, Leme - SP, 13610-970, Brasil",-22.1899384,-47.392191,ChIJaTtzbZcLyJQRaOqvWhssWC0,false,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent
SP_0120,SP,SÃO PAULO,Lençóis Paulista,UPA de Lençóis Paulista,"Rua Sete de Setembro, 600 - Centro",(14) 3264-8668,5625416,Escorpiônico,"UPA de Lençóis Paulista, Rua Sete de Setembro, 600 - Centro, Lençóis Paulista, SÃO PAULO, Brasil","R. Sete de Setembro, 600 - Centro, Lençóis Paulista - SP, 18682-042, Brasil",-22.5999137,-48.795911,ChIJH2b8lAC0wJQR9638LG2sWnM,true,ROOFTOP,OK,publish_ready,false,,,auto_accept,ROOFTOP + in Brazil + state-consistent; partial_match tolerated
